"coverType","tsd","t1","Ac","iqs","IDR100","G","seedlings"
"EN",55,6.1752950210336,48.8247049789664,9.35999965667725,0.368670981749892,2.0226751501806,0.0633370791748667
"PG",44,5.79604956406423,38.2039504359358,8.89999961853027,0.711758142570034,9.41935413861976,0.518274025449803
"EN",56,5.12631722578207,50.8736827742179,10.4099998474121,0.276935037923977,1.82123132378382,0.0581669442439949
"EN",51,5.12631722578207,45.8736827742179,10.4099998474121,0.690298284473829,11.132448123393,0.301831482819291
"PG",19,3.85167845395126,15.1483215460487,11.8299999237061,0.292537734238431,0,0
"EN",19,5.23145357248104,13.768546427519,10.289999961853,0.369755839160644,0,0
"PG",19,5.74039541521699,13.259604584783,8.96000003814697,0.556649198406376,0,0
"PG",29,3.92290846727922,25.0770915327208,11.6800003051758,0.54683184819296,1.96584492577843,0.10694063169823
"EN",29,4.18425854863193,24.8157414513681,11.6899995803833,0.566026048874483,1.29039585186312,0.0231639750671509
"EN",464,4.14691744210345,150,11.75,0.418507824651897,19.4328248216782,0.916100490502791
"EN",29,4.2734696788084,24.7265303211916,11.5500001907349,0.402384873805568,0.252572253402839,0.00490354310505154
"PG",29,3.98151761114772,25.0184823888523,11.5600004196167,0.360366735700518,0.480760222347216,0.0318102452608957
"EN",162,4.15930630384567,150,11.7299995422363,0.744094196730293,32.6416681047374,1.49940068233647
"PG",29,3.96181708385357,25.0381829161464,11.6000003814697,0.260152968531475,0.230105228492845,0.0168873337431238
"EN",101,5.42378302918434,95.5762169708157,10.0799999237061,0.408638619701378,10.2603212810267,0.431893758982445
"PG",29,3.90848464466903,25.091515355331,11.710000038147,0.361210972280242,0.498639905375261,0.0328798727271972
"EN",29,4.00851796649689,24.9914820335031,11.9799995422363,0.251907499553636,0.0687275356337184,0.00143749688031883
"EN",153,4.23487406087789,148.765125939122,11.6099996566772,0.634609608212486,27.0332876086482,1.25097264006333
"EN",116,4.19682267718782,111.803177322812,11.6700000762939,0.346675183600746,13.0244747013677,0.574390487549029
"EN",29,4.30605701011887,24.6939429898811,11.5,0.210448195924982,0.0382240602183287,0.000814623761147935
"EN",134,5.49036992319862,128.509630076801,10.0100002288818,0.469527048547752,15.4810589858865,0.709937073875154
"EN",48,4.1717528190015,43.8282471809985,11.710000038147,0.321889726119116,1.72090281166551,0.0487118330643799
"PG",29,3.61254470808536,25.3874552919146,12.3699998855591,0.260038350569084,0.268502049903467,0.0194371760549296
"EN",29,4.74487187847059,24.2551281215294,10.8800001144409,0.461564604821615,0.352150200091063,0.00685080965840806
"EN",29,4.63246332762877,24.3675366723712,11.0299997329712,0.339466976374388,0.111126672223918,0.00229919323877786
"EN",29,NA,NA,0,0.147774088336155,NA,NA
"EN",29,4.68439394428137,24.3156060557186,10.960000038147,0.338542397762649,0.106751446710502,0.00220912336986691
"EN",29,4.68439394428137,24.3156060557186,10.960000038147,0.354127127304673,0.124701604265935,0.00256060935438041
"EN",98,4.69188743685666,93.3081125631433,10.9499998092651,0.176276509393938,6.19051126081189,0.264439525360467
"EN",29,NA,NA,0,0.386061723320745,NA,NA
"PG",29,3.69810160496533,25.3018983950347,12.1700000762939,0.200169033417478,0.166400965104455,0.0128557573868663
"PG",29,4.28137668888989,24.7186233111101,10.9899997711182,0.317077305517159,0.305199872823312,0.0213718347576053
"PG",29,3.76005923214641,25.2399407678536,12.0299997329712,0.480169041012414,1.27495951697251,0.0739645318532742
"EN",19,4.44039215255302,14.559607847447,11.3000001907349,0.271162554551847,0,0
"EN",969,6.19846711024765,150,9.34000015258789,0.167222598707303,9.49395320817185,0.46540134532341
"EN",19,4.44039215255302,14.559607847447,11.3000001907349,0.1792747649597,0,0
"PG",19,4.11372691390022,14.8862730860998,11.3000001907349,0.174626651429571,0,0
"EN",19,4.44039215255302,14.559607847447,11.3000001907349,0.56736838540528,0,0
"PG",19,4.11372691390022,14.8862730860998,11.3000001907349,0.690985913621262,0.712956600126881,0.0322081534693573
"EN",87,4.46110952689147,82.5388904731085,11.2700004577637,0.512488955515437,13.4067625904211,0.516511996428895
"PG",19,3.70246965386099,15.297530346139,12.1599998474121,0.523418772709556,0,0
"EN",19,4.56701269887432,14.4329873011257,11.1199998855591,0.298263016226701,0,0
"EN",82,4.51004576761671,77.4899542323833,11.1999998092651,0.384276972687803,8.2981741479078,0.318841837549687
"EN",13,4.60319349304825,8.39680650695175,11.0699996948242,0.41480394185055,0,0
"EN",13,3.82225640628605,9.17774359371395,12.3100004196167,0.454989293636754,0,0
"EN",19,4.9747224632184,14.0252775367816,10.5900001525879,0.255095464619808,0,0
"EN",13,3.93347433414249,9.06652566585751,12.1099996566772,0.120282451063395,0,0
"EN",19,4.82221158887559,14.1777884111244,10.7799997329712,0.184880169248208,0,0
"EN",63,3.81682601154448,59.1831739884555,12.3199996948242,0.308989247702994,4.18307948662592,0.140258192639528
"EN",32,4.72963822703762,27.2703617729624,10.8999996185303,0.185563449608162,0.0547723451200501,0.00129008696930269
"EN",131,6.4502619621803,124.54973803782,9.13000011444092,0.223293747217394,8.08273086050089,0.380297285761653
"EN",68,4.14074473828604,63.859255261714,11.7600002288818,0.509778183046728,10.010317858447,0.337504057818807
"EN",72,4.9829587864125,67.0170412135875,10.5799999237061,0.294274942972697,4.25726825449534,0.155768685161651
"EN",54,4.93386064380075,49.0661393561993,10.6400003433228,0.278649309603497,1.69923241607381,0.0530997755651454
"PG",49,4.40165083017394,44.5983491698261,10.7799997329712,0.574519118387252,8.14457793754605,0.47478013184693
"EN",72,6.47507859691081,65.5249214030892,9.10999965667725,0.671889995830134,12.2690039634024,0.423895839847313
"EN",39,NA,NA,0,0.473431326448917,NA,NA
"PG",39,4.29821519856754,34.7017848014325,10.960000038147,0.435920421290211,2.43802082730063,0.152301831252166
"EN",39,6.50004437529456,32.4999556247054,9.09000015258789,0.412074204487726,0.578845080510816,0.014661180231897
"EN",66,4.92575217589993,61.0742478241001,10.6499996185303,0.64744064884726,13.7651309247713,0.448590076130056
"PG",39,3.64636056944426,35.3536394305557,12.289999961853,0.368701732787304,2.05143341567504,0.132398071301721
"PG",39,3.715626036973,35.284373963027,12.1300001144409,0.596987377456389,6.70475555084465,0.366284969769571
"PG",39,4.57117954809927,34.4288204519007,10.5,0.159694846509956,0.507881643189092,0.0398916072942161
"EN",39,4.8855190680435,34.1144809319565,10.6999998092651,0.382243090891279,0.825730059274813,0.0203645551901483
"EN",39,4.8855190680435,34.1144809319565,10.6999998092651,0.491879130154848,1.78422099403985,0.0423403995088453
"PG",39,4.5401015828698,34.4598984171302,10.5500001907349,0.259414937952533,0.878996457781142,0.0639624542835004
"EN",39,NA,NA,0,0.274399807373993,NA,NA
"PG",39,4.58371217103866,34.4162878289613,10.4799995422363,0.633025700924918,6.54319226944931,0.359282520746695
"EN",39,5.06651253106453,33.9334874689355,10.4799995422363,0.182447088649496,0.188442345606488,0.00498274919425641
"EN",84,4.99121655397004,79.00878344603,10.5699996948242,0.254524854873307,5.30993904534599,0.210790751059207
"EN",111,NA,NA,0,0.571886021830142,NA,NA
"EN",178,4.95014218127499,150,10.6199998855591,0.351633316348307,15.4928534966628,0.73989756501934
"PG",65,4.46695937400736,60.5330406259926,10.6700000762939,0.703199953818694,18.477920713703,1.03378819130104
"PG",76,4.47901069035332,71.5209893096467,10.6499996185303,0.246690929378383,6.33197165771097,0.417793759110646
"EN",318,6.37670414924684,150,9.1899995803833,0.144948407984339,8.9117582423411,0.438246169099965
"EN",101,6.40107595788626,94.5989240421137,9.17000007629395,0.478542162152007,10.292382888913,0.433220397443245
"PG",101,4.22058153391298,96.779418466087,11.1000003814697,0.714897726615891,25.6889542099789,1.37853629551793
"EN",101,6.32839462578747,94.6716053742125,9.22999954223633,0.23417979425285,5.61402039969857,0.243653191452837
"EN",101,4.96650750852816,96.0334924914718,10.6000003814697,0.229950191150419,7.12821548699343,0.3061980260714
"EN",101,3.83862219517225,97.1613778048278,12.2799997329712,0.12978344631847,6.78906384631144,0.292508903770721
"PG",101,3.65062540917323,97.3493745908268,12.2799997329712,0.585266400570981,21.5089126375983,1.18273674477589
"PG",67,3.72444136605916,63.2755586339408,12.1099996566772,0.416416803747416,9.15497906124584,0.56836918928397
"EN",64,3.92779319788515,60.0722068021149,12.1199998855591,0.586150208394975,12.8359071737185,0.410934969504534
"EN",62,3.83862219517225,58.1613778048278,12.2799997329712,0.511902166390792,9.20744634132314,0.293370749555427
"EN",229,6.3404171066939,150,9.22000026702881,0.144043236225843,8.94907767746983,0.439989452505095
"PG",101,4.50938035457124,96.4906196454288,10.6000003814697,0.110241079307161,7.7075928297466,0.489256878706983
"PG",101,3.74217841432873,97.2578215856713,12.0699996948242,0.480200728657655,17.3980252004162,0.985594444234501
"EN",101,3.96207353268351,97.0379264673165,12.0600004196167,0.547646531416103,18.6710294641428,0.764344433311488
"EN",101,3.82769946905369,97.1723005309463,12.3000001907349,0.226791130006313,8.64043699649253,0.36783229362609
"EN",101,3.91646952776972,97.0835304722303,12.1400003433228,0.179023923212662,7.56787390710958,0.324185321344623
"EN",101,3.92779319788515,97.0722068021148,12.1199998855591,0.933712440892123,48.7097819498099,1.90099714554757
"EN",77,4.72204983519749,72.2779501648025,10.9099998474121,0.108376058819704,2.84234205330424,0.110887821364288
"EN",93,4.74487187847059,88.2551281215294,10.8800001144409,0.533319503092207,14.5522953873678,0.580565523287003
"EN",66,4.8457998586456,61.1542001413544,10.75,0.209362910920754,2.51342452961285,0.0892524279774061
"PG",68,3.71123163611677,64.2887683638832,12.1400003433228,0.288511667330749,6.48881725427701,0.423473786858513
"PG",80,4.42521095326161,75.5747890467384,10.7399997711182,0.46952838243451,12.1746335209655,0.733897768565542
"EN",158,6.29253786190784,150,9.26000022888184,0.428345774509944,14.2018634679883,0.682308793255171
"PG",59,4.35516390419018,54.6448360958098,10.8599996566772,0.403628953848965,6.21566231342888,0.397760729786286
"PG",56,4.23701641987449,51.7629835801255,11.0699996948242,0.357780351769179,4.82731213201534,0.316121285764316
"EN",22,3.83862219517225,18.1613778048278,12.2799997329712,0.454920745291747,0,0
"EN",19,4.8855190680435,14.1144809319565,10.6999998092651,0.334873678744771,0,0
"PG",19,4.3783027074282,14.6216972925718,10.8199996948242,0.270011573494412,0,0
"EN",19,NA,NA,0,0.877235425822437,NA,NA
"PG",19,NA,NA,0,0.514154809014872,NA,NA
"EN",19,4.87753425011292,14.1224657498871,10.710000038147,0.380591106880456,0,0
"EN",19,4.86162675180648,14.1383732481935,10.7299995422363,0.596774320118129,0,0
"EN",19,4.86162675180648,14.1383732481935,10.7299995422363,0.441826836881228,0,0
"EN",19,4.9747224632184,14.0252775367816,10.5900001525879,0.381441076472402,0,0
"EN",82,5.03282813853418,76.9671718614658,10.5200004577637,0.693178637092933,19.590616760246,0.718471739554572
"EN",19,4.73724506908608,14.2627549309139,10.8900003433228,0.257412622962147,0,0
"EN",95,3.87168481962886,91.1283151803711,12.2200002670288,0.817896410706453,36.5491952000458,1.40628669733115
"PG",19,4.58999975795313,14.4100002420469,10.4700002670288,0.546479126182385,0,0
"PG",19,4.58371217103866,14.4162878289613,10.4799995422363,0.879361262870953,13.5020355730818,0.413626820489042
"EN",19,5.07498817690986,13.9250118230901,10.4700002670288,0.573769255029038,0,0
"EN",19,4.99121655397004,14.00878344603,10.5699996948242,0.331777592678554,0,0
"EN",87,4.72963822703762,82.2703617729624,10.8999996185303,0.769772928603925,26.9984647456686,1.00895463648246
"EN",19,4.72963822703762,14.2703617729624,10.8999996185303,0.349429354863241,0,0
"EN",19,4.7755721407888,14.2244278592112,10.8400001525879,0.459642634028569,0,0
"PG",19,4.35516390419018,14.6448360958098,10.8599996566772,0.365887117525563,0,0
"EN",19,4.79880247536606,14.2011975246339,10.8100004196167,0.354539612634107,0,0
"PG",19,4.38411959388752,14.6158804061125,10.8100004196167,0.347376477182843,0,0
"EN",43,6.21010497990434,36.7898950200957,9.32999992370605,0.213312305929139,0.274712417724302,0.00775382568921628
"EN",47,5.13495148352193,41.8650485164781,10.3999996185303,0.687156906165183,9.52435775741396,0.243339927452475
"PG",91,4.60262012120783,86.3973798787922,10.4499998092651,0.668140371143818,21.075123060844,1.17128112177361
"EN",19,5.11770575578155,13.8822942442184,10.4200000762939,0.36445023403503,0,0
"PG",19,4.49111668626755,14.5088833137324,10.6300001144409,0.525255013466813,0,0
"EN",19,5.18723853232879,13.8127614676712,10.3400001525879,0.29162713077385,0,0
"EN",19,4.81438865379263,14.1856113462074,10.789999961853,0.189871012419462,0,0
"EN",19,4.8457998586456,14.1542001413544,10.75,0.0943646685685963,0,0
"EN",211,5.33083587528015,150,10.1800003051758,0.320420870138332,13.8914515051611,0.667047868022981
"EN",29,4.20312728379529,24.7968727162047,11.6599998474121,0.368749235011637,0.189386062389124,0.00373951217452236
"PG",29,3.95202897184905,25.047971028151,11.6199998855591,0.29834005930461,0.306940575523873,0.0216405461420492
"PG",29,4.80602016792759,24.1939798320724,10.1400003433228,0.533361957990564,1.2872842846185,0.0745014807599109
"PG",29,3.92773664007941,25.0722633599206,11.6700000762939,0.296502194134519,0.305980062755318,0.0215942744471934
"EN",116,3.99682682961437,112.003173170386,12,0.241618889616802,10.7343270274022,0.478300732165684
"EN",46,3.9793908520721,42.0206091479279,12.0299997329712,0.412272490025498,2.60481006203666,0.0699324621728136
"EN",143,3.99682682961437,139.003173170386,12,0.392399544571526,17.9737684229342,0.834294766420024
"EN",29,4.08583512743169,24.9141648725683,11.8500003814697,0.37401172039099,0.212572058701217,0.00419059490723281
"PG",29,3.84700774601508,25.1529922539849,11.8400001525879,0.393210899224505,0.648171623689259,0.0412566883701998
"PG",29,3.85167845395126,25.1483215460487,11.8299999237061,0.595462499861606,2.89060016264565,0.149226022127006
"EN",29,4.09187966278738,24.9081203372126,11.8400001525879,0.398383551207371,0.267929422338056,0.00522000774129331
"EN",29,4.09187966278738,24.9081203372126,11.8400001525879,0.282323003048077,0.0875930358294466,0.00180467025112062
"PG",29,3.77808546872101,25.221914531279,11.9899997711182,0.431173197831959,0.882040545728024,0.0538566991976327
"PG",29,3.78261505324013,25.2173849467599,11.9799995422363,0.151682232832536,0.111885802186743,0.00912056092606613
"PG",29,3.77808546872101,25.221914531279,11.9899997711182,0.733018978289329,8.18301915731964,0.365784458021989
"PG",29,3.77808546872101,25.221914531279,11.9899997711182,0.207663218490779,0.169485357897591,0.0130368677255935
"PG",29,3.75110053638235,25.2488994636176,12.0500001907349,0.452872182684951,1.04611956981975,0.062405729633435
"PG",29,3.76905385417262,25.2309461458274,12.0100002288818,0.184508330281824,0.143466175292351,0.0112982944679051
"EN",116,5.3956335471817,110.604366452818,10.1099996566772,0.436468933010474,12.9281619267021,0.569987710295085
"EN",29,4.30605701011887,24.6939429898811,11.5,0.568840662832372,1.25395318286885,0.022444211564322
"EN",29,4.22849451031524,24.7715054896848,11.6199998855591,0.311376783205196,0.10702755315191,0.00217251232482055
"EN",258,5.49036992319862,150,10.0100002288818,0.499488764512353,18.0382485696559,0.854931666501831
"PG",29,4.03150312184814,24.9684968781519,11.460000038147,0.227949819015339,0.175389533160822,0.0133491542537506
"EN",29,NA,NA,0,0.465190760162659,NA,NA
"PG",29,3.72002927193037,25.2799707280696,12.1199998855591,0.273852471332066,0.283382507624219,0.0203109331508552
"PG",29,3.72002927193037,25.2799707280696,12.1199998855591,0.990254293987528,55.359211650947,1.89597398731584
"EN",100,3.93916784743978,96.0608321525602,12.1000003814697,0.410026717674918,13.1799469100013,0.546600746963192
"PG",29,3.80998623546023,25.1900137645398,11.9200000762939,0.503561078570783,1.4870549525136,0.0843348462661445
"EN",91,3.91646952776972,87.0835304722303,12.1400003433228,0.269255537167192,7.95226915006194,0.323103154643549
"EN",230,6.1752950210336,150,9.35999965667725,0.276877628988586,11.3534435126404,0.55159983187126
"EN",189,6.1752950210336,150,9.35999965667725,0.129671374708414,8.97323365091748,0.441117644091086
"PG",29,3.61254470808536,25.3874552919146,12.3699998855591,0.33846149337478,0.477152557310601,0.0318701030270361
"PG",29,3.76455177164391,25.2354482283561,12.0200004577637,0.303303911187686,0.345303335545579,0.0240494514835743
"PG",29,4.33794517047605,24.662054829524,10.8900003433228,0.0977439337642863,0.0564700247153795,0.00500136975516126
"EN",95,4.61779162649424,90.3822083735058,11.0500001907349,0.115388493798673,5.02230524326671,0.213679607893577
"EN",19,4.44039215255302,14.559607847447,11.3000001907349,0.380608285265043,0,0
"EN",19,4.64720769412449,14.3527923058755,11.0100002288818,0.786019563768059,2.85110869886891,0.0316048453064546
"PG",19,4.11372691390022,14.8862730860998,11.3000001907349,0.333313131053001,0,0
"EN",223,4.41982553625551,150,11.3299999237061,0.344425960700028,16.5959459951773,0.788562079870211
"PG",19,4.15059930352213,14.8494006964779,11.2299995422363,0.567166072595865,0,0
"EN",93,4.79880247536606,88.2011975246339,10.8100004196167,0.32212021460291,8.11716037858737,0.333330027541123
"EN",128,6.1752950210336,121.824704978966,9.35999965667725,0.60645725352224,17.4379697691473,0.784290729788083
"EN",93,4.72204983519749,88.2779501648025,10.9099998474121,0.31334602299612,8.04023941410185,0.330464668811543
"PG",13,4.18803534743523,8.81196465256477,11.1599998474121,0.330782371736132,0,0
"EN",13,4.74487187847059,8.25512812152941,10.8800001144409,0.304478076822124,0,0
"EN",13,3.82769946905369,9.17230053094631,12.3000001907349,0.691781261004508,0,0
"EN",13,4.70693031826978,8.29306968173022,10.9300003051758,0.26463391946163,0,0
"EN",19,4.93386064380075,14.0661393561993,10.6400003433228,0.295402428368107,0,0
"EN",13,4.95014218127499,8.04985781872501,10.6199998855591,0.3953287048731,0,0
"EN",32,6.35247666220699,25.647523337793,9.21000003814697,0.705037814145908,3.03669452110023,0.0574018863351817
"EN",207,6.42559560625411,150,9.14999961853027,0.37763489165809,12.8288451397445,0.619485415584796
"EN",32,6.48754202296454,25.5124579770355,9.10000038146973,0.206909609609284,0.0269398392323625,0.000642216447960458
"PG",32,5.62287419307403,26.377125806926,9.09000015258789,0.351925239479169,0.409627313650689,0.0297217871849585
"EN",32,3.93916784743978,28.0608321525602,12.1000003814697,0.30283529330045,0.225883035385711,0.00492486722316002
"EN",67,4.05582295425278,62.9441770457472,11.8999996185303,0.116559959179722,2.22474232873718,0.0801294840497638
"EN",32,4.65460789830816,27.3453921016918,11,0.620153578557074,2.5720578488172,0.0500889593820508
"EN",235,6.46265156460413,150,9.11999988555908,0.4651686624391,14.6709263738199,0.703700018563698
"EN",125,6.47507859691081,118.524921403089,9.10999965667725,0.126939794747159,6.20981391986829,0.291584911309899
"EN",129,6.437909636089,122.562090363911,9.14000034332275,0.170955790276639,7.1612570562275,0.337359178416058
"EN",63,4.69188743685666,58.3081125631433,10.9499998092651,0.344601884926669,3.92828505293236,0.132313638236584
"EN",63,4.68439394428137,58.3156060557186,10.960000038147,0.2058847470209,2.22491147083225,0.0771072258448507
"EN",73,4.67691923749564,68.3230807625044,10.9700002670288,0.65991628060583,16.9739287704392,0.586232714078187
"EN",73,4.68439394428137,68.3156060557186,10.960000038147,0.295265978644602,4.71396832198676,0.173566587485588
"PG",39,4.47297814717195,34.527021852828,10.6599998474121,0.137199704744853,0.464177307501267,0.0364919505513202
"PG",39,4.60262012120783,34.3973798787922,10.4499998092651,0.434204793977551,2.22095433149151,0.141832951207668
"EN",250,6.48754202296454,150,9.10000038146973,0.145795749896206,8.77212038079298,0.431720086642627
"EN",144,5.04962620727275,138.950373792727,10.5,0.273177892365493,12.4995299308794,0.591885873158401
"PG",39,3.72002927193037,35.2799707280696,12.1199998855591,0.31760645203758,1.53373615368893,0.103003257368752
"EN",74,3.83862219517225,70.1613778048278,12.2799997329712,0.317944939155132,6.28333813309175,0.229702054631805
"EN",39,4.72204983519749,34.2779501648025,10.9099998474121,0.407084111520089,1.0429987707434,0.0255205575400794
"PG",39,4.47901069035332,34.5209893096467,10.6499996185303,0.451896852185018,2.52789220291651,0.156742380766424
"PG",39,4.28137668888989,34.7186233111101,10.9899997711182,0.314804165135138,1.27956183336691,0.0875027839044434
"EN",39,4.8379167469913,34.1620832530087,10.7600002288818,0.291912543517537,0.445746543042885,0.0113498841853489
"EN",86,4.6104831343065,81.3895168656935,11.0600004196167,0.411169382999651,9.54125414066451,0.373542482189692
"EN",101,3.91646952776972,97.0835304722303,12.1400003433228,0.23214628691785,8.62869835821013,0.367211417920282
"EN",179,3.92212494235665,150,12.1300001144409,0.746456662425771,33.8518933155141,1.55216466351233
"PG",122,4.24251833058708,117.757481669413,11.0600004196167,0.229160667746328,12.6927103585702,0.743473217271597
"EN",69,4.91766385408711,64.0823361459129,10.6599998474121,0.45299850043375,7.02692610605251,0.244035663234943
"EN",75,4.61779162649424,70.3822083735058,11.0500001907349,0.183150719455443,3.47495960684874,0.132189886989661
"PG",101,4.48505647075694,96.5149435292431,10.6400003433228,0.89781032409519,35.3235478300515,1.81327941841344
"EN",101,4.62511833694239,96.3748816630576,11.039999961853,0.486297371773981,14.3509221104162,0.596169486933605
"EN",101,4.62511833694239,96.3748816630576,11.039999961853,0.0936142692808062,5.40315983956624,0.235694447677722
"EN",161,5.0161184918327,150,10.539999961853,0.418272969545797,17.0590943724069,0.810783548364593
"PG",101,3.7288619224895,97.2711380775105,12.1000003814697,0.364072257443331,13.9542628609336,0.815288943405743
"EN",101,5.04121618038825,95.9587838196118,10.5100002288818,0.2658443082124,7.69102965458498,0.329010700260218
"PG",101,4.57743858355241,96.4225614164476,10.4899997711182,0.307456795102917,11.1692595277521,0.673149570656427
"EN",66,5.04962620727275,60.9503737927272,10.5,0.517467141221277,8.04275684120612,0.268896475242013
"EN",101,3.84959344672349,97.1504065532765,12.2600002288818,0.205996944336221,8.17898589124494,0.349110440917361
"PG",101,5.58753258806724,95.4124674119328,9.13000011444092,0.580503915250301,16.5091492562997,0.942014033407546
"PG",101,5.58753258806724,95.4124674119328,9.13000011444092,0.101163109298795,6.48051062817709,0.421500477786072
"EN",101,3.9448748639046,97.0551251360954,12.0900001525879,0.132036525453441,6.70657615445616,0.288993856303141
"EN",101,4.16552196101905,96.8344780389809,11.7200002670288,0.847575431899168,37.9614962654044,1.49850327576208
"EN",101,3.83315471960224,97.1668452803978,12.289999961853,0.356060696975328,11.8759152589125,0.497581311477432
"EN",101,3.82769946905369,97.1723005309463,12.3000001907349,0.620026781526394,22.7970365228559,0.924539366700518
"EN",101,6.26881147600202,94.731188523998,9.27999973297119,0.808027659985237,24.2477800225361,0.978401933493317
"EN",101,4.8379167469913,96.1620832530087,10.7600002288818,0.593350794888102,18.0569617789786,0.740855499057005
"EN",88,4.8855190680435,83.1144809319565,10.6999998092651,0.252467045933008,5.93545980180952,0.240503119187272
"PG",83,4.19343026430106,78.8065697356989,11.1499996185303,0.680529024777934,21.6761048964078,1.20497087776009
"EN",81,3.93916784743978,77.0608321525602,12.1000003814697,0.0556645208504051,3.26314549740109,0.130057676831378
"EN",134,6.30445457390181,127.695545426098,9.25,0.337495450559072,10.5712965728189,0.494324163197116
"PG",60,4.42521095326161,55.5747890467384,10.7399997711182,0.305339274834842,4.56786938071727,0.306252404525314
"PG",59,4.24251833058708,54.7574816694129,11.0600004196167,0.430049610091373,6.94703340477563,0.43788276815693
"EN",56,6.48754202296454,49.5124579770355,9.10000038146973,0.474270201753825,3.31130190178846,0.102136155756891
"PG",6,3.66776928367217,2.33223071632783,12.2399997711182,0.101137216575444,0,0
"EN",18,3.92779319788515,14.0722068021149,12.1199998855591,0.378480302519165,0,0
"PG",19,4.44898580201822,14.5510141979818,10.6999998092651,0.692284513777122,0.472922659266486,0.0222856191225746
"PG",19,4.44898580201822,14.5510141979818,10.6999998092651,0.115455791726708,0,0
"PG",19,3.6591801100681,15.3408198899319,12.2600002288818,0.32657613423653,0,0
"PG",19,4.2757885262118,14.7242114737882,11,0.379509054101072,0,0
"EN",19,6.4502619621803,12.5497380378197,9.13000011444092,0.247282937215641,0,0
"EN",19,4.65460789830816,14.3453921016918,11,0.5335971736582,0,0
"EN",19,4.9747224632184,14.0252775367816,10.5900001525879,0.371069262851961,0,0
"PG",19,4.57743858355241,14.4225614164476,10.4899997711182,0.329932430596091,0,0
"PG",19,4.58371217103866,14.4162878289613,10.4799995422363,0.249465506384149,0,0
"EN",19,5.07498817690986,13.9250118230901,10.4700002670288,0.367997403233312,0,0
"EN",19,4.75251799703601,14.247482002964,10.8699998855591,0.623522524279542,0,0
"PG",19,4.51549645573952,14.4845035442605,10.5900001525879,0.481274449895136,0,0
"EN",19,4.78329616431501,14.216703835685,10.8299999237061,0.369725820049644,0,0
"EN",19,3.87723892290072,15.1227610770993,12.210000038147,0.104202247783542,0,0
"EN",19,4.86162675180648,14.1383732481935,10.7299995422363,0.76868321467191,1.52756257503974,0.017236362222837
"PG",19,4.38411959388752,14.6158804061125,10.8100004196167,0.53922166058328,0,0
"EN",19,4.81438865379263,14.1856113462074,10.789999961853,0.213011983595788,0,0
"EN",45,5.10055166750644,39.8994483324936,10.4399995803833,0.374718591663986,1.35801915443361,0.0368866447933723
"EN",45,4.79103983354226,40.2089601664577,10.8199996948242,0.593787699891254,5.52985995228677,0.140840518913429
"EN",53,4.82221158887559,48.1777884111244,10.7799997329712,0.264052793523297,1.52255531464409,0.0472269332143762
"EN",57,4.90154967798828,52.0984503220117,10.6800003051758,0.705535611556843,14.7734359612556,0.431978129596672
"EN",46,5.13495148352193,40.8650485164781,10.3999996185303,0.245441056974232,0.68634962816478,0.0196412462541071
"EN",19,5.34922447026467,13.6507755297353,10.1599998474121,0.0359453391283751,0,0
"EN",19,4.9419908783128,14.0580091216872,10.6300001144409,0.428735637431964,0,0
"EN",19,5.16099097698761,13.8390090230124,10.3699998855591,0.371235051797703,0,0
"PG",19,4.60895239512236,14.3910476048776,10.4399995803833,0.298298395052552,0,0
"EN",19,4.8379167469913,14.1620832530087,10.7600002288818,0.139997238712385,0,0
"PG",29,3.91328272855493,25.0867172714451,11.6999998092651,0.508494387567043,1.48428017725353,0.0840019607437631
"EN",29,5.37699393257463,23.6230060674254,10.1300001144409,0.368900395999663,0.0950251511110381,0.00193009335580207
"PG",29,4.80602016792759,24.1939798320724,10.1400003433228,0.510312465112656,1.07686711255787,0.0639005035746284
"EN",29,5.38630107220468,23.6136989277953,10.1199998855591,0.121980285760947,0.00663514097163415,0.000153901908264583
"PG",29,3.95691812701883,25.0430818729812,11.6099996566772,0.210334937740117,0.159243768657919,0.0123062765978643
"PG",29,3.89415055765235,25.1058494423477,11.7399997711182,0.596871966891922,2.87844509811032,0.148542593770539
"EN",143,3.99682682961437,139.003173170386,12,0.763728289213032,34.1017163341713,1.53302684572856
"EN",282,3.96783279514385,150,12.0500001907349,0.570333384932019,25.3902077411037,1.18104628613349
"EN",159,4.12844313949508,150,11.7799997329712,0.142014228086919,12.5240596638696,0.603520252264502
"EN",29,4.09793825915296,24.902061740847,11.8299999237061,0.324688229197636,0.131285026129871,0.00265010389143332
"EN",29,4.24767800303151,24.7523219969685,11.5900001525879,0.0221288602100685,0.00635647804267194,0.000148490855136263
"EN",29,4.09793825915296,24.902061740847,11.8299999237061,0.0934434064896777,0.0141325430036205,0.000318909726055873
"PG",29,3.78715342446634,25.2128465755337,11.9700002670288,0.126695927511901,0.0928380594266427,0.00776738549764024
"PG",29,4.1559121254073,24.8440878745927,11.2200002670288,0.172146842861548,0.108786300479405,0.00882711414485587
"EN",29,4.14691744210345,24.8530825578965,11.75,0.203139331564307,0.0394409453361159,0.000844020889071524
"EN",29,NA,NA,0,0.213197751599364,NA,NA
"EN",29,4.14691744210345,24.8530825578965,11.75,0.756992684910074,8.29083805359396,0.135791240523405
"EN",29,NA,NA,0,0.310411616996862,NA,NA
"PG",29,3.84700774601508,25.1529922539849,11.8400001525879,0.502949110069312,1.46005124348587,0.0829463953248455
